hotel_id,data_id,tipo_quarto,quartos_total,quartos_manutencao,quartos_disponiveis
3,20250627,Deluxe,20,0,20
3,20250628,Deluxe,20,1,19
3,20250629,Deluxe,20,0,20
3,20250630,Deluxe,20,0,20
3,20250701,Deluxe,20,0,20
3,20250702,Deluxe,20,0,20
3,20250703,Deluxe,20,1,19
3,20250704,Deluxe,20,1,19
3,20250705,Deluxe,20,0,20
3,20250706,Deluxe,20,0,20
3,20250707,Deluxe,20,0,20
3,20250708,Deluxe,20,1,19
3,20250709,Deluxe,20,0,20
3,20250710,Deluxe,20,0,20
3,20250711,Deluxe,20,2,18
3,20250712,Deluxe,20,1,19
3,20250713,Deluxe,20,0,20
3,20250714,Deluxe,20,0,20
3,20250715,Deluxe,20,0,20
3,20250716,Deluxe,20,1,19
3,20250717,Deluxe,20,1,19
3,20250718,Deluxe,20,0,20
3,20250719,Deluxe,20,0,20
3,20250720,Deluxe,20,0,20
3,20250721,Deluxe,20,0,20
3,20250722,Deluxe,20,0,20
3,20250723,Deluxe,20,0,20
3,20250724,Deluxe,20,0,20
3,20250725,Deluxe,20,1,19
3,20250726,Deluxe,20,0,20
3,20250727,Deluxe,20,0,20
3,20250728,Deluxe,20,0,20
3,20250729,Deluxe,20,0,20
3,20250730,Deluxe,20,0,20
3,20250731,Deluxe,20,1,19
3,20250801,Deluxe,20,1,19
3,20250802,Deluxe,20,2,18
3,20250803,Deluxe,20,0,20
3,20250804,Deluxe,20,1,19
3,20250805,Deluxe,20,0,20
3,20250806,Deluxe,20,1,19
3,20250807,Deluxe,20,1,19
3,20250808,Deluxe,20,0,20
3,20250809,Deluxe,20,1,19
3,20250810,Deluxe,20,0,20
3,20250811,Deluxe,20,0,20
3,20250812,Deluxe,20,0,20
3,20250813,Deluxe,20,0,20
3,20250814,Deluxe,20,0,20
3,20250815,Deluxe,20,0,20
3,20250816,Deluxe,20,0,20
3,20250817,Deluxe,20,1,19
3,20250818,Deluxe,20,1,19
3,20250819,Deluxe,20,0,20
3,20250820,Deluxe,20,0,20
3,20250821,Deluxe,20,0,20
3,20250822,Deluxe,20,0,20
3,20250823,Deluxe,20,0,20
3,20250824,Deluxe,20,1,19
3,20250825,Deluxe,20,0,20
3,20250826,Deluxe,20,0,20
3,20250827,Deluxe,20,0,20
3,20250828,Deluxe,20,0,20
3,20250829,Deluxe,20,1,19
3,20250830,Deluxe,20,1,19
3,20250831,Deluxe,20,2,18
3,20250901,Deluxe,20,0,20
3,20250902,Deluxe,20,1,19
3,20250903,Deluxe,20,0,20
3,20250904,Deluxe,20,0,20
3,20250905,Deluxe,20,0,20
3,20250906,Deluxe,20,2,18
3,20250907,Deluxe,20,1,19
3,20250908,Deluxe,20,1,19
3,20250909,Deluxe,20,1,19
3,20250910,Deluxe,20,1,19
3,20250911,Deluxe,20,0,20
3,20250912,Deluxe,20,2,18
3,20250913,Deluxe,20,1,19
3,20250914,Deluxe,20,1,19
3,20250915,Deluxe,20,4,16
3,20250916,Deluxe,20,0,20
3,20250917,Deluxe,20,2,18
3,20250918,Deluxe,20,2,18
3,20250919,Deluxe,20,3,17
3,20250920,Deluxe,20,2,18
3,20250921,Deluxe,20,2,18
3,20250922,Deluxe,20,0,20
3,20250923,Deluxe,20,0,20
3,20250924,Deluxe,20,0,20
3,20250925,Deluxe,20,0,20
3,20250926,Deluxe,20,1,19
3,20250927,Deluxe,20,0,20
3,20250928,Deluxe,20,1,19
3,20250929,Deluxe,20,2,18
3,20250930,Deluxe,20,2,18
3,20251001,Deluxe,20,0,20
3,20251002,Deluxe,20,2,18
3,20251003,Deluxe,20,1,19
3,20251004,Deluxe,20,1,19
3,20251005,Deluxe,20,0,20
3,20251006,Deluxe,20,3,17
3,20251007,Deluxe,20,0,20
3,20251008,Deluxe,20,1,19
3,20251009,Deluxe,20,1,19
3,20251010,Deluxe,20,1,19
3,20251011,Deluxe,20,1,19
3,20251012,Deluxe,20,1,19
3,20251013,Deluxe,20,0,20
3,20251014,Deluxe,20,1,19
3,20251015,Deluxe,20,1,19
3,20251016,Deluxe,20,1,19
3,20251017,Deluxe,20,0,20
3,20251018,Deluxe,20,1,19
3,20251019,Deluxe,20,1,19
3,20251020,Deluxe,20,0,20
3,20251021,Deluxe,20,1,19
3,20251022,Deluxe,20,1,19
3,20251023,Deluxe,20,1,19
3,20251024,Deluxe,20,1,19
3,20251025,Deluxe,20,0,20
3,20251026,Deluxe,20,0,20
3,20251027,Deluxe,20,0,20
3,20251028,Deluxe,20,2,18
3,20251029,Deluxe,20,2,18
3,20251030,Deluxe,20,2,18
3,20251031,Deluxe,20,1,19
3,20251101,Deluxe,20,1,19
3,20251102,Deluxe,20,0,20
3,20251103,Deluxe,20,0,20
3,20251104,Deluxe,20,0,20
3,20251105,Deluxe,20,0,20
3,20251106,Deluxe,20,1,19
3,20251107,Deluxe,20,2,18
3,20251108,Deluxe,20,0,20
3,20251109,Deluxe,20,1,19
3,20251110,Deluxe,20,1,19
3,20251111,Deluxe,20,0,20
3,20251112,Deluxe,20,1,19
3,20251113,Deluxe,20,0,20
3,20251114,Deluxe,20,0,20
3,20251115,Deluxe,20,0,20
3,20251116,Deluxe,20,2,18
3,20251117,Deluxe,20,2,18
3,20251118,Deluxe,20,1,19
3,20251119,Deluxe,20,2,18
3,20251120,Deluxe,20,0,20
3,20251121,Deluxe,20,0,20
3,20251122,Deluxe,20,0,20
3,20251123,Deluxe,20,0,20
3,20251124,Deluxe,20,0,20
3,20251125,Deluxe,20,0,20
3,20251126,Deluxe,20,0,20
3,20251127,Deluxe,20,2,18
3,20251128,Deluxe,20,2,18
3,20251129,Deluxe,20,1,19
3,20251130,Deluxe,20,0,20
3,20251201,Deluxe,20,0,20
3,20251202,Deluxe,20,1,19
3,20251203,Deluxe,20,0,20
3,20251204,Deluxe,20,0,20
3,20251205,Deluxe,20,2,18
3,20251206,Deluxe,20,1,19
3,20251207,Deluxe,20,1,19
3,20251208,Deluxe,20,1,19
3,20251209,Deluxe,20,0,20
3,20251210,Deluxe,20,1,19
3,20251211,Deluxe,20,0,20
3,20251212,Deluxe,20,1,19
3,20251213,Deluxe,20,0,20
3,20251214,Deluxe,20,0,20
3,20251215,Deluxe,20,0,20
3,20251216,Deluxe,20,0,20
3,20251217,Deluxe,20,0,20
3,20251218,Deluxe,20,0,20
3,20251219,Deluxe,20,0,20
3,20251220,Deluxe,20,0,20
3,20251221,Deluxe,20,0,20
3,20251222,Deluxe,20,0,20
3,20251223,Deluxe,20,1,19
3,20251224,Deluxe,20,0,20
3,20251225,Deluxe,20,0,20
3,20251226,Deluxe,20,0,20
3,20251227,Deluxe,20,2,18
3,20251228,Deluxe,20,0,20
3,20251229,Deluxe,20,0,20
3,20251230,Deluxe,20,1,19
3,20251231,Deluxe,20,0,20
3,20240101,Suite,8,0,8
3,20240102,Suite,8,0,8
3,20240103,Suite,8,0,8
3,20240104,Suite,8,0,8
3,20240105,Suite,8,0,8
3,20240106,Suite,8,0,8
3,20240107,Suite,8,0,8
3,20240108,Suite,8,1,7
3,20240109,Suite,8,0,8
3,20240110,Suite,8,0,8
3,20240111,Suite,8,0,8
3,20240112,Suite,8,0,8
3,20240113,Suite,8,0,8
3,20240114,Suite,8,1,7
3,20240115,Suite,8,0,8
3,20240116,Suite,8,1,7
3,20240117,Suite,8,0,8
3,20240118,Suite,8,0,8
3,20240119,Suite,8,0,8
3,20240120,Suite,8,0,8
3,20240121,Suite,8,0,8
3,20240122,Suite,8,0,8
3,20240123,Suite,8,0,8
3,20240124,Suite,8,0,8
3,20240125,Suite,8,0,8
3,20240126,Suite,8,0,8
3,20240127,Suite,8,0,8
3,20240128,Suite,8,0,8
3,20240129,Suite,8,0,8
3,20240130,Suite,8,0,8
3,20240131,Suite,8,0,8
3,20240201,Suite,8,0,8
3,20240202,Suite,8,1,7
3,20240203,Suite,8,0,8
3,20240204,Suite,8,0,8
3,20240205,Suite,8,1,7
3,20240206,Suite,8,0,8
3,20240207,Suite,8,0,8
3,20240208,Suite,8,0,8
3,20240209,Suite,8,0,8
3,20240210,Suite,8,0,8
3,20240211,Suite,8,0,8
3,20240212,Suite,8,0,8
3,20240213,Suite,8,0,8
3,20240214,Suite,8,0,8
3,20240215,Suite,8,0,8
3,20240216,Suite,8,1,7
3,20240217,Suite,8,1,7
3,20240218,Suite,8,0,8
3,20240219,Suite,8,0,8
3,20240220,Suite,8,0,8
3,20240221,Suite,8,0,8
3,20240222,Suite,8,0,8
3,20240223,Suite,8,0,8
3,20240224,Suite,8,0,8
3,20240225,Suite,8,0,8
3,20240226,Suite,8,1,7
3,20240227,Suite,8,0,8
3,20240228,Suite,8,0,8
3,20240229,Suite,8,0,8
3,20240301,Suite,8,0,8
3,20240302,Suite,8,0,8
3,20240303,Suite,8,4,4
3,20240304,Suite,8,0,8
3,20240305,Suite,8,0,8
3,20240306,Suite,8,0,8
3,20240307,Suite,8,1,7
3,20240308,Suite,8,1,7
3,20240309,Suite,8,0,8
3,20240310,Suite,8,0,8
3,20240311,Suite,8,0,8
3,20240312,Suite,8,0,8
3,20240313,Suite,8,0,8
3,20240314,Suite,8,0,8
3,20240315,Suite,8,0,8
3,20240316,Suite,8,0,8
3,20240317,Suite,8,0,8
3,20240318,Suite,8,3,5
3,20240319,Suite,8,0,8
3,20240320,Suite,8,0,8
3,20240321,Suite,8,0,8
3,20240322,Suite,8,0,8
3,20240323,Suite,8,0,8
3,20240324,Suite,8,1,7
3,20240325,Suite,8,1,7
3,20240326,Suite,8,0,8
3,20240327,Suite,8,2,6
3,20240328,Suite,8,0,8
3,20240329,Suite,8,0,8
3,20240330,Suite,8,0,8
3,20240331,Suite,8,1,7
3,20240401,Suite,8,0,8
3,20240402,Suite,8,0,8
3,20240403,Suite,8,1,7
3,20240404,Suite,8,1,7
3,20240405,Suite,8,0,8
3,20240406,Suite,8,2,6
3,20240407,Suite,8,1,7
3,20240408,Suite,8,0,8
3,20240409,Suite,8,0,8
3,20240410,Suite,8,0,8
3,20240411,Suite,8,0,8
3,20240412,Suite,8,0,8
3,20240413,Suite,8,0,8
3,20240414,Suite,8,0,8
3,20240415,Suite,8,0,8
3,20240416,Suite,8,0,8
3,20240417,Suite,8,0,8
3,20240418,Suite,8,0,8
3,20240419,Suite,8,0,8
3,20240420,Suite,8,1,7
3,20240421,Suite,8,0,8
3,20240422,Suite,8,0,8
3,20240423,Suite,8,1,7
3,20240424,Suite,8,3,5
3,20240425,Suite,8,0,8
3,20240426,Suite,8,0,8
3,20240427,Suite,8,0,8
3,20240428,Suite,8,0,8
3,20240429,Suite,8,0,8
3,20240430,Suite,8,1,7
3,20240501,Suite,8,0,8
3,20240502,Suite,8,0,8
3,20240503,Suite,8,0,8
3,20240504,Suite,8,0,8
3,20240505,Suite,8,2,6
3,20240506,Suite,8,1,7
3,20240507,Suite,8,1,7
3,20240508,Suite,8,0,8
3,20240509,Suite,8,0,8
3,20240510,Suite,8,2,6
3,20240511,Suite,8,2,6
3,20240512,Suite,8,1,7
3,20240513,Suite,8,1,7
3,20240514,Suite,8,0,8
3,20240515,Suite,8,1,7
3,20240516,Suite,8,0,8
3,20240517,Suite,8,2,6
3,20240518,Suite,8,0,8
3,20240519,Suite,8,1,7
3,20240520,Suite,8,0,8
3,20240521,Suite,8,1,7
3,20240522,Suite,8,0,8
3,20240523,Suite,8,0,8
3,20240524,Suite,8,1,7
3,20240525,Suite,8,0,8
3,20240526,Suite,8,1,7
3,20240527,Suite,8,0,8
3,20240528,Suite,8,0,8
3,20240529,Suite,8,0,8
3,20240530,Suite,8,0,8
3,20240531,Suite,8,0,8
3,20240601,Suite,8,0,8
3,20240602,Suite,8,0,8
3,20240603,Suite,8,0,8
3,20240604,Suite,8,0,8
3,20240605,Suite,8,1,7
3,20240606,Suite,8,1,7
3,20240607,Suite,8,0,8
3,20240608,Suite,8,0,8
3,20240609,Suite,8,0,8
3,20240610,Suite,8,0,8
3,20240611,Suite,8,0,8
3,20240612,Suite,8,0,8
3,20240613,Suite,8,0,8
3,20240614,Suite,8,0,8
3,20240615,Suite,8,1,7
3,20240616,Suite,8,0,8
3,20240617,Suite,8,0,8
3,20240618,Suite,8,0,8
3,20240619,Suite,8,0,8
3,20240620,Suite,8,0,8
3,20240621,Suite,8,0,8
3,20240622,Suite,8,0,8
3,20240623,Suite,8,0,8
3,20240624,Suite,8,0,8
3,20240625,Suite,8,0,8
3,20240626,Suite,8,0,8
3,20240627,Suite,8,0,8
3,20240628,Suite,8,0,8
3,20240629,Suite,8,0,8
3,20240630,Suite,8,0,8
3,20240701,Suite,8,1,7
3,20240702,Suite,8,1,7
3,20240703,Suite,8,0,8
3,20240704,Suite,8,0,8
3,20240705,Suite,8,0,8
3,20240706,Suite,8,1,7
3,20240707,Suite,8,0,8
3,20240708,Suite,8,0,8
3,20240709,Suite,8,0,8
3,20240710,Suite,8,0,8
3,20240711,Suite,8,0,8
3,20240712,Suite,8,0,8
3,20240713,Suite,8,0,8
3,20240714,Suite,8,0,8
3,20240715,Suite,8,0,8
3,20240716,Suite,8,1,7
3,20240717,Suite,8,0,8
3,20240718,Suite,8,2,6
3,20240719,Suite,8,0,8
3,20240720,Suite,8,0,8
3,20240721,Suite,8,0,8
3,20240722,Suite,8,0,8
3,20240723,Suite,8,0,8
3,20240724,Suite,8,0,8
3,20240725,Suite,8,0,8
3,20240726,Suite,8,0,8
3,20240727,Suite,8,0,8
3,20240728,Suite,8,0,8
3,20240729,Suite,8,0,8
3,20240730,Suite,8,0,8
3,20240731,Suite,8,1,7
3,20240801,Suite,8,1,7
3,20240802,Suite,8,0,8
3,20240803,Suite,8,1,7
3,20240804,Suite,8,0,8
3,20240805,Suite,8,1,7
3,20240806,Suite,8,1,7
3,20240807,Suite,8,0,8
3,20240808,Suite,8,0,8
3,20240809,Suite,8,0,8
3,20240810,Suite,8,0,8
3,20240811,Suite,8,0,8
3,20240812,Suite,8,1,7
3,20240813,Suite,8,2,6
3,20240814,Suite,8,0,8
3,20240815,Suite,8,1,7
3,20240816,Suite,8,1,7
3,20240817,Suite,8,0,8
3,20240818,Suite,8,0,8
3,20240819,Suite,8,0,8
3,20240820,Suite,8,0,8
3,20240821,Suite,8,0,8
3,20240822,Suite,8,0,8
3,20240823,Suite,8,1,7
3,20240824,Suite,8,0,8
3,20240825,Suite,8,0,8
3,20240826,Suite,8,0,8
3,20240827,Suite,8,0,8
3,20240828,Suite,8,0,8
3,20240829,Suite,8,0,8
3,20240830,Suite,8,0,8
3,20240831,Suite,8,0,8
3,20240901,Suite,8,1,7
3,20240902,Suite,8,0,8
3,20240903,Suite,8,0,8
3,20240904,Suite,8,0,8
3,20240905,Suite,8,0,8
3,20240906,Suite,8,0,8
3,20240907,Suite,8,0,8
3,20240908,Suite,8,0,8
3,20240909,Suite,8,0,8
3,20240910,Suite,8,0,8
3,20240911,Suite,8,0,8
3,20240912,Suite,8,1,7
3,20240913,Suite,8,1,7
3,20240914,Suite,8,0,8
3,20240915,Suite,8,0,8
3,20240916,Suite,8,0,8
3,20240917,Suite,8,0,8
3,20240918,Suite,8,2,6
3,20240919,Suite,8,1,7
3,20240920,Suite,8,0,8
3,20240921,Suite,8,0,8
3,20240922,Suite,8,1,7
3,20240923,Suite,8,0,8
3,20240924,Suite,8,0,8
3,20240925,Suite,8,0,8
3,20240926,Suite,8,2,6
3,20240927,Suite,8,0,8
3,20240928,Suite,8,4,4
3,20240929,Suite,8,0,8
3,20240930,Suite,8,0,8
3,20241001,Suite,8,0,8
3,20241002,Suite,8,0,8
3,20241003,Suite,8,0,8
3,20241004,Suite,8,0,8
3,20241005,Suite,8,0,8
3,20241006,Suite,8,0,8
3,20241007,Suite,8,0,8
3,20241008,Suite,8,0,8
3,20241009,Suite,8,0,8
3,20241010,Suite,8,0,8
3,20241011,Suite,8,0,8
3,20241012,Suite,8,0,8
3,20241013,Suite,8,1,7
3,20241014,Suite,8,0,8
3,20241015,Suite,8,0,8
3,20241016,Suite,8,0,8
3,20241017,Suite,8,0,8
3,20241018,Suite,8,0,8
3,20241019,Suite,8,0,8
3,20241020,Suite,8,0,8
3,20241021,Suite,8,0,8
3,20241022,Suite,8,0,8
3,20241023,Suite,8,0,8
3,20241024,Suite,8,0,8
3,20241025,Suite,8,1,7
3,20241026,Suite,8,0,8
3,20241027,Suite,8,0,8
3,20241028,Suite,8,0,8
3,20241029,Suite,8,1,7
3,20241030,Suite,8,0,8
3,20241031,Suite,8,0,8
3,20241101,Suite,8,0,8
3,20241102,Suite,8,0,8
3,20241103,Suite,8,0,8
3,20241104,Suite,8,1,7
3,20241105,Suite,8,0,8
3,20241106,Suite,8,0,8
3,20241107,Suite,8,1,7
3,20241108,Suite,8,0,8
3,20241109,Suite,8,0,8
3,20241110,Suite,8,0,8
3,20241111,Suite,8,0,8
3,20241112,Suite,8,0,8
3,20241113,Suite,8,0,8
3,20241114,Suite,8,0,8
3,20241115,Suite,8,0,8
3,20241116,Suite,8,0,8
3,20241117,Suite,8,1,7
3,20241118,Suite,8,0,8
3,20241119,Suite,8,0,8
3,20241120,Suite,8,0,8
3,20241121,Suite,8,0,8
3,20241122,Suite,8,0,8
3,20241123,Suite,8,0,8
3,20241124,Suite,8,0,8
3,20241125,Suite,8,0,8
3,20241126,Suite,8,1,7
3,20241127,Suite,8,1,7
3,20241128,Suite,8,0,8
3,20241129,Suite,8,0,8
3,20241130,Suite,8,0,8
3,20241201,Suite,8,0,8
3,20241202,Suite,8,0,8
3,20241203,Suite,8,0,8
3,20241204,Suite,8,0,8
3,20241205,Suite,8,0,8
3,20241206,Suite,8,0,8
3,20241207,Suite,8,0,8
3,20241208,Suite,8,1,7
3,20241209,Suite,8,0,8
3,20241210,Suite,8,1,7
3,20241211,Suite,8,0,8
3,20241212,Suite,8,0,8
3,20241213,Suite,8,0,8
3,20241214,Suite,8,1,7
3,20241215,Suite,8,0,8
3,20241216,Suite,8,1,7
3,20241217,Suite,8,0,8
3,20241218,Suite,8,0,8
3,20241219,Suite,8,0,8
3,20241220,Suite,8,0,8
3,20241221,Suite,8,1,7
3,20241222,Suite,8,0,8
3,20241223,Suite,8,0,8
3,20241224,Suite,8,0,8
3,20241225,Suite,8,0,8
3,20241226,Suite,8,0,8
3,20241227,Suite,8,0,8
3,20241228,Suite,8,0,8
3,20241229,Suite,8,0,8
3,20241230,Suite,8,0,8
3,20241231,Suite,8,0,8
3,20250101,Suite,8,0,8
3,20250102,Suite,8,0,8
3,20250103,Suite,8,0,8
3,20250104,Suite,8,0,8
3,20250105,Suite,8,0,8
3,20250106,Suite,8,1,7
3,20250107,Suite,8,0,8
3,20250108,Suite,8,0,8
3,20250109,Suite,8,0,8
3,20250110,Suite,8,0,8
3,20250111,Suite,8,1,7
3,20250112,Suite,8,0,8
3,20250113,Suite,8,0,8
3,20250114,Suite,8,0,8
3,20250115,Suite,8,0,8
3,20250116,Suite,8,0,8
3,20250117,Suite,8,0,8
3,20250118,Suite,8,0,8
3,20250119,Suite,8,0,8
3,20250120,Suite,8,0,8
3,20250121,Suite,8,0,8
3,20250122,Suite,8,0,8
3,20250123,Suite,8,0,8
3,20250124,Suite,8,0,8
3,20250125,Suite,8,0,8
3,20250126,Suite,8,0,8
3,20250127,Suite,8,1,7
3,20250128,Suite,8,0,8
3,20250129,Suite,8,1,7
3,20250130,Suite,8,0,8
3,20250131,Suite,8,0,8
3,20250201,Suite,8,0,8
3,20250202,Suite,8,0,8
3,20250203,Suite,8,0,8
3,20250204,Suite,8,0,8
3,20250205,Suite,8,0,8
3,20250206,Suite,8,0,8
3,20250207,Suite,8,0,8
3,20250208,Suite,8,0,8
3,20250209,Suite,8,0,8
3,20250210,Suite,8,0,8
3,20250211,Suite,8,0,8
3,20250212,Suite,8,0,8
3,20250213,Suite,8,0,8
3,20250214,Suite,8,0,8
3,20250215,Suite,8,0,8
3,20250216,Suite,8,2,6
3,20250217,Suite,8,1,7
3,20250218,Suite,8,0,8
3,20250219,Suite,8,0,8
3,20250220,Suite,8,0,8
3,20250221,Suite,8,0,8
3,20250222,Suite,8,1,7
3,20250223,Suite,8,0,8
3,20250224,Suite,8,0,8
3,20250225,Suite,8,0,8
3,20250226,Suite,8,0,8
3,20250227,Suite,8,1,7
3,20250228,Suite,8,1,7
3,20250301,Suite,8,0,8
3,20250302,Suite,8,0,8
3,20250303,Suite,8,0,8
3,20250304,Suite,8,1,7
3,20250305,Suite,8,0,8
3,20250306,Suite,8,1,7
3,20250307,Suite,8,0,8
3,20250308,Suite,8,0,8
3,20250309,Suite,8,1,7
3,20250310,Suite,8,0,8
3,20250311,Suite,8,0,8
3,20250312,Suite,8,0,8
3,20250313,Suite,8,1,7
3,20250314,Suite,8,4,4
3,20250315,Suite,8,1,7
3,20250316,Suite,8,0,8
3,20250317,Suite,8,1,7
3,20250318,Suite,8,0,8
3,20250319,Suite,8,0,8
3,20250320,Suite,8,1,7
3,20250321,Suite,8,0,8
3,20250322,Suite,8,1,7
3,20250323,Suite,8,0,8
3,20250324,Suite,8,2,6
3,20250325,Suite,8,1,7
3,20250326,Suite,8,0,8
3,20250327,Suite,8,0,8
3,20250328,Suite,8,1,7
3,20250329,Suite,8,0,8
3,20250330,Suite,8,0,8
3,20250331,Suite,8,0,8
3,20250401,Suite,8,1,7
3,20250402,Suite,8,1,7
3,20250403,Suite,8,0,8
3,20250404,Suite,8,0,8
3,20250405,Suite,8,1,7
3,20250406,Suite,8,0,8
3,20250407,Suite,8,4,4
3,20250408,Suite,8,0,8
3,20250409,Suite,8,1,7
3,20250410,Suite,8,0,8
3,20250411,Suite,8,1,7
3,20250412,Suite,8,0,8
3,20250413,Suite,8,1,7
3,20250414,Suite,8,1,7
3,20250415,Suite,8,0,8
3,20250416,Suite,8,0,8
3,20250417,Suite,8,0,8
3,20250418,Suite,8,0,8
3,20250419,Suite,8,0,8
3,20250420,Suite,8,0,8
3,20250421,Suite,8,1,7
3,20250422,Suite,8,0,8
3,20250423,Suite,8,0,8
3,20250424,Suite,8,0,8
3,20250425,Suite,8,4,4
3,20250426,Suite,8,0,8
3,20250427,Suite,8,0,8
3,20250428,Suite,8,0,8
3,20250429,Suite,8,2,6
3,20250430,Suite,8,0,8
3,20250501,Suite,8,0,8
3,20250502,Suite,8,1,7
3,20250503,Suite,8,0,8
3,20250504,Suite,8,1,7
3,20250505,Suite,8,0,8
3,20250506,Suite,8,0,8
3,20250507,Suite,8,0,8
3,20250508,Suite,8,0,8
3,20250509,Suite,8,0,8
3,20250510,Suite,8,0,8
3,20250511,Suite,8,0,8
3,20250512,Suite,8,1,7
3,20250513,Suite,8,0,8
3,20250514,Suite,8,0,8
3,20250515,Suite,8,0,8
3,20250516,Suite,8,0,8
3,20250517,Suite,8,0,8
3,20250518,Suite,8,0,8
3,20250519,Suite,8,0,8
3,20250520,Suite,8,3,5
3,20250521,Suite,8,0,8
3,20250522,Suite,8,0,8
3,20250523,Suite,8,0,8
3,20250524,Suite,8,0,8
3,20250525,Suite,8,0,8
3,20250526,Suite,8,0,8
3,20250527,Suite,8,0,8
3,20250528,Suite,8,3,5
3,20250529,Suite,8,1,7
3,20250530,Suite,8,0,8
3,20250531,Suite,8,0,8
3,20250601,Suite,8,1,7
3,20250602,Suite,8,0,8
3,20250603,Suite,8,0,8
3,20250604,Suite,8,0,8
3,20250605,Suite,8,0,8
3,20250606,Suite,8,0,8
3,20250607,Suite,8,0,8
3,20250608,Suite,8,0,8
3,20250609,Suite,8,1,7
3,20250610,Suite,8,0,8
3,20250611,Suite,8,0,8
3,20250612,Suite,8,0,8
3,20250613,Suite,8,0,8
3,20250614,Suite,8,0,8
3,20250615,Suite,8,1,7
3,20250616,Suite,8,0,8
3,20250617,Suite,8,2,6
3,20250618,Suite,8,0,8
3,20250619,Suite,8,0,8
3,20250620,Suite,8,0,8
3,20250621,Suite,8,1,7
3,20250622,Suite,8,1,7
3,20250623,Suite,8,0,8
3,20250624,Suite,8,0,8
3,20250625,Suite,8,0,8
3,20250626,Suite,8,0,8
3,20250627,Suite,8,0,8
3,20250628,Suite,8,0,8
3,20250629,Suite,8,0,8
3,20250630,Suite,8,0,8
3,20250701,Suite,8,0,8
3,20250702,Suite,8,0,8
3,20250703,Suite,8,0,8
3,20250704,Suite,8,0,8
3,20250705,Suite,8,0,8
3,20250706,Suite,8,0,8
3,20250707,Suite,8,0,8
3,20250708,Suite,8,0,8
3,20250709,Suite,8,0,8
3,20250710,Suite,8,0,8
3,20250711,Suite,8,0,8
3,20250712,Suite,8,0,8
3,20250713,Suite,8,0,8
3,20250714,Suite,8,0,8
3,20250715,Suite,8,0,8
3,20250716,Suite,8,0,8
3,20250717,Suite,8,0,8
3,20250718,Suite,8,1,7
3,20250719,Suite,8,0,8
3,20250720,Suite,8,0,8
3,20250721,Suite,8,0,8
3,20250722,Suite,8,0,8
3,20250723,Suite,8,1,7
3,20250724,Suite,8,0,8
3,20250725,Suite,8,0,8
3,20250726,Suite,8,0,8
3,20250727,Suite,8,0,8
3,20250728,Suite,8,0,8
3,20250729,Suite,8,0,8
3,20250730,Suite,8,0,8
3,20250731,Suite,8,0,8
3,20250801,Suite,8,0,8
3,20250802,Suite,8,2,6
3,20250803,Suite,8,2,6
3,20250804,Suite,8,0,8
3,20250805,Suite,8,0,8
3,20250806,Suite,8,0,8
3,20250807,Suite,8,0,8
3,20250808,Suite,8,1,7
3,20250809,Suite,8,0,8
3,20250810,Suite,8,1,7
3,20250811,Suite,8,0,8
3,20250812,Suite,8,0,8
3,20250813,Suite,8,0,8
3,20250814,Suite,8,1,7
3,20250815,Suite,8,0,8
3,20250816,Suite,8,0,8
3,20250817,Suite,8,0,8
3,20250818,Suite,8,0,8
3,20250819,Suite,8,1,7
3,20250820,Suite,8,2,6
3,20250821,Suite,8,0,8
3,20250822,Suite,8,0,8
3,20250823,Suite,8,0,8
3,20250824,Suite,8,0,8
3,20250825,Suite,8,0,8
3,20250826,Suite,8,1,7
3,20250827,Suite,8,2,6
3,20250828,Suite,8,1,7
3,20250829,Suite,8,0,8
3,20250830,Suite,8,0,8
3,20250831,Suite,8,0,8
3,20250901,Suite,8,0,8
3,20250902,Suite,8,0,8
3,20250903,Suite,8,0,8
3,20250904,Suite,8,0,8
3,20250905,Suite,8,1,7
3,20250906,Suite,8,1,7
3,20250907,Suite,8,0,8
3,20250908,Suite,8,0,8
3,20250909,Suite,8,2,6
3,20250910,Suite,8,0,8
3,20250911,Suite,8,0,8
3,20250912,Suite,8,0,8
3,20250913,Suite,8,0,8
3,20250914,Suite,8,0,8
3,20250915,Suite,8,1,7
3,20250916,Suite,8,1,7
3,20250917,Suite,8,0,8
3,20250918,Suite,8,0,8
3,20250919,Suite,8,0,8
3,20250920,Suite,8,1,7
3,20250921,Suite,8,0,8
3,20250922,Suite,8,0,8
3,20250923,Suite,8,0,8
3,20250924,Suite,8,4,4
3,20250925,Suite,8,0,8
3,20250926,Suite,8,0,8
3,20250927,Suite,8,0,8
3,20250928,Suite,8,3,5
3,20250929,Suite,8,0,8
3,20250930,Suite,8,0,8
3,20251001,Suite,8,0,8
3,20251002,Suite,8,0,8
3,20251003,Suite,8,1,7
3,20251004,Suite,8,0,8
3,20251005,Suite,8,0,8
3,20251006,Suite,8,0,8
3,20251007,Suite,8,0,8
3,20251008,Suite,8,1,7
3,20251009,Suite,8,0,8
3,20251010,Suite,8,0,8
3,20251011,Suite,8,0,8
3,20251012,Suite,8,0,8
3,20251013,Suite,8,0,8
3,20251014,Suite,8,0,8
3,20251015,Suite,8,0,8
3,20251016,Suite,8,0,8
3,20251017,Suite,8,0,8
3,20251018,Suite,8,0,8
3,20251019,Suite,8,1,7
3,20251020,Suite,8,0,8
3,20251021,Suite,8,0,8
